x,y,B02,B03,B04,B05,B06,B07,B08,B09,B11,B12,Label
158,125,485,698,916,1338,1617,1750,1918,2322,2463,2328,tanaman
159,125,514,763,1146,1338,1617,1750,1838,2322,2463,2328,tanaman
160,125,478,758,1170,1386,1554,1625,1800,2322,2471,2438,tanaman
161,125,689,890,1116,1386,1554,1625,1968,2322,2471,2438,tanaman
162,125,749,937,1084,1383,1673,1789,1870,2220,2511,2453,tanaman
89,126,377,610,511,940,1672,1827,1685,0,1112,644,tanah
90,126,456,650,650,996,1417,1448,1375,1891,893,541,tanah
91,126,461,653,661,996,1417,1448,1358,1891,893,541,tanah
92,126,436,607,616,883,1389,1449,1357,1891,936,568,tanah
93,126,379,539,477,883,1389,1449,1524,1891,936,568,tanah
140,126,374,607,525,1009,2009,2440,2513,2515,1529,874,tanaman
141,126,383,625,603,1009,2009,2440,2566,2515,1529,874,tanaman
142,126,387,656,594,1180,2164,2558,2595,2515,1666,995,tanaman
143,126,451,708,678,1180,2164,2558,2599,2515,1666,995,tanaman
144,126,470,775,812,1343,2234,2537,2558,2696,1728,1086,tanaman
145,126,449,775,759,1343,2234,2537,2579,2696,1728,1086,tanaman
146,126,635,916,898,1480,2159,2389,2382,2696,2049,1548,tanaman
147,126,707,991,1086,1480,2159,2389,2158,2696,2049,1548,tanaman
148,126,596,858,1380,1591,2163,2368,2240,2696,2553,1921,tanaman
149,126,615,876,1068,1591,2163,2368,2270,2696,2553,1921,tanaman
150,126,673,1003,1164,1480,1971,2205,2392,2444,2514,1933,tanaman
151,126,637,930,1078,1480,1971,2205,2161,2444,2514,1933,tanaman
152,126,513,758,849,1256,1629,1760,1519,2444,2170,1762,tanaman
153,126,588,793,931,1256,1629,1760,1798,2444,2170,1762,tanaman
154,126,492,726,814,1288,1719,1910,1893,2444,2156,1803,tanaman
155,126,469,802,755,1288,1719,1910,2036,2444,2156,1803,tanaman
156,126,594,844,1128,1458,1826,1963,2047,2095,2376,2159,tanaman
157,126,570,813,1128,1458,1826,1963,2025,2095,2376,2159,tanaman
158,126,485,733,1050,1435,1750,1894,1985,2095,2630,2431,tanaman
159,126,951,1012,1376,1435,1750,1894,2100,2095,2630,2431,tanaman
160,126,618,810,1256,1432,1653,1899,2056,2095,2692,2453,tanaman
161,126,784,980,1240,1432,1653,1899,1978,2095,2692,2453,tanaman
162,126,843,1042,1404,1412,1635,1767,2026,2027,2536,2304,tanaman
90,127,410,637,582,996,1417,1448,1694,1891,893,541,tanah
91,127,449,648,649,996,1417,1448,1361,1891,893,541,tanah
92,127,467,676,680,883,1389,1449,1323,1891,936,568,tanah
93,127,377,539,531,883,1389,1449,1242,1891,936,568,tanah
140,127,486,730,750,1009,2009,2440,2558,2515,1529,874,tanaman
141,127,540,821,930,1009,2009,2440,2578,2515,1529,874,tanaman
142,127,498,771,872,1180,2164,2558,2712,2515,1666,995,tanaman
143,127,488,774,814,1180,2164,2558,2801,2515,1666,995,tanaman
144,127,507,834,866,1343,2234,2537,2642,2696,1728,1086,tanaman
145,127,445,774,772,1343,2234,2537,2598,2696,1728,1086,tanaman
146,127,556,854,802,1480,2159,2389,2409,2696,2049,1548,tanaman
147,127,791,1016,1206,1480,2159,2389,2128,2696,2049,1548,tanaman
148,127,667,1024,1482,1591,2163,2368,2317,2696,2553,1921,tanaman
149,127,643,930,966,1591,2163,2368,2577,2696,2553,1921,tanaman
150,127,705,1009,1318,1480,1971,2205,2504,2444,2514,1933,tanaman
151,127,637,947,1084,1480,1971,2205,2236,2444,2514,1933,tanaman
152,127,512,766,734,1256,1629,1760,1788,2444,2170,1762,tanaman
153,127,456,669,753,1256,1629,1760,1638,2444,2170,1762,tanaman
154,127,422,639,959,1288,1719,1910,1852,2444,2156,1803,tanaman
155,127,388,602,651,1288,1719,1910,2059,2444,2156,1803,tanaman
156,127,412,594,797,1458,1826,1963,1962,2095,2376,2159,tanaman
157,127,501,684,937,1458,1826,1963,1794,2095,2376,2159,tanaman
158,127,510,746,1116,1435,1750,1894,1991,2095,2630,2431,tanaman
159,127,763,1090,1324,1435,1750,1894,2061,2095,2630,2431,tanaman
160,127,521,772,1098,1432,1653,1899,2039,2095,2692,2453,tanaman
161,127,595,836,1024,1432,1653,1899,1840,2095,2692,2453,tanaman
162,127,513,828,1218,1412,1635,1767,1827,2027,2536,2304,tanaman
91,128,421,615,569,992,1609,1966,1817,1891,1082,561,tanah
92,128,417,606,597,854,1299,1536,1512,1891,927,485,tanah
93,128,338,534,488,854,1299,1536,1273,1891,927,485,tanah
139,128,346,602,469,869,2153,2579,2742,2515,1533,854,tanaman
140,128,522,796,938,1379,2183,2527,2572,2515,1833,1122,tanaman
141,128,528,821,933,1379,2183,2527,2547,2515,1833,1122,tanaman
142,128,397,736,706,1374,2301,2628,2784,2515,1834,1114,tanaman
143,128,442,764,732,1374,2301,2628,2906,2515,1834,1114,tanaman
144,128,477,832,810,1386,2319,2621,2790,2696,1826,1072,tanaman
145,128,440,775,704,1386,2319,2621,2729,2696,1826,1072,tanaman
146,128,448,703,681,1420,2017,2287,2498,2696,2078,1692,tanaman
147,128,667,795,1084,1420,2017,2287,2122,2696,2078,1692,tanaman
148,128,597,798,1178,1486,2205,2283,2414,2696,2578,1995,tanaman
149,128,564,854,861,1486,2205,2283,2768,2696,2578,1995,tanaman
150,128,688,976,1230,1391,2059,2281,2524,2444,2382,1743,tanaman
151,128,671,915,1030,1391,2059,2281,2145,2444,2382,1743,tanaman
152,128,567,799,865,1188,1610,1834,2084,2444,1920,1477,tanaman
153,128,444,629,733,1188,1610,1834,1825,2444,1920,1477,tanaman
154,128,381,582,819,1025,1654,1835,1847,2444,1737,1381,tanaman
155,128,343,545,514,1025,1654,1835,2094,2444,1737,1381,tanaman
156,128,318,512,554,1008,1704,1976,2072,2095,1934,1492,tanaman
157,128,335,590,549,1008,1704,1976,1851,2095,1934,1492,tanaman
158,128,352,565,655,1173,1749,2068,2113,2095,2187,1791,tanaman
159,128,436,651,821,1173,1749,2068,2266,2095,2187,1791,tanaman
160,128,412,626,766,1299,1866,2053,2355,2095,2309,2064,tanaman
161,128,454,650,752,1299,1866,2053,2138,2095,2309,2064,tanaman
92,129,395,594,518,854,1299,1536,2258,1891,927,485,tanah
93,129,330,514,450,854,1299,1536,1872,1891,927,485,tanah
94,129,243,377,283,752,1699,2164,1637,1891,1167,594,tanah
139,129,358,642,476,869,2153,2579,2910,2515,1533,854,tanaman
140,129,453,783,872,1379,2183,2527,2789,2515,1833,1122,tanaman
141,129,483,782,813,1379,2183,2527,2634,2515,1833,1122,tanaman
142,129,442,730,758,1374,2301,2628,2790,2515,1834,1114,tanaman
143,129,428,752,707,1374,2301,2628,2863,2515,1834,1114,tanaman
144,129,443,756,713,1386,2319,2621,2862,2696,1826,1072,tanaman
145,129,438,770,689,1386,2319,2621,2872,2696,1826,1072,tanaman
146,129,489,750,711,1420,2017,2287,2740,2696,2078,1692,tanaman
147,129,718,994,1066,1420,2017,2287,2160,2696,2078,1692,tanaman
148,129,654,940,1086,1486,2205,2283,2316,2696,2578,1995,tanaman
149,129,542,803,901,1486,2205,2283,2575,2696,2578,1995,tanaman
150,129,556,876,1062,1391,2059,2281,2112,2444,2382,1743,tanaman
151,129,661,890,1002,1391,2059,2281,1908,2444,2382,1743,tanaman
152,129,576,809,890,1188,1610,1834,2138,2444,1920,1477,tanaman
153,129,413,587,633,1188,1610,1834,2018,2444,1920,1477,tanaman
154,129,295,469,455,1025,1654,1835,1924,2444,1737,1381,tanaman
155,129,304,486,380,1025,1654,1835,2076,2444,1737,1381,tanaman
156,129,280,447,366,1008,1704,1976,2066,2095,1934,1492,tanaman
157,129,287,478,374,1008,1704,1976,2127,2095,1934,1492,tanaman
158,129,272,468,361,1173,1749,2068,2216,2095,2187,1791,tanaman
159,129,269,465,395,1173,1749,2068,2226,2095,2187,1791,tanaman
160,129,291,500,404,1299,1866,2053,2604,2095,2309,2064,tanaman
161,129,320,507,435,1299,1866,2053,2598,2095,2309,2064,tanaman
162,129,402,626,685,1306,1660,1908,2591,2027,2382,2179,tanaman
93,130,0,0,0,0,0,0,0,1891,0,0,tanah
94,130,0,0,0,707,1532,1833,0,1891,1092,557,tanah
139,130,390,645,553,1063,2281,2755,2997,2515,1664,988,tanaman
140,130,458,747,793,1440,2327,2582,2899,2515,1871,1154,tanaman
141,130,460,778,769,1440,2327,2582,2739,2515,1871,1154,tanaman
142,130,458,778,775,1362,2405,2732,2800,2515,1830,1114,tanaman
143,130,412,747,719,1362,2405,2732,2938,2515,1830,1114,tanaman
144,130,423,741,657,1349,2353,2729,2874,2696,1789,1130,tanaman
145,130,423,745,722,1349,2353,2729,2767,2696,1789,1130,tanaman
146,130,486,752,688,1330,2100,2351,2709,2696,1970,1504,tanaman
147,130,706,925,1112,1330,2100,2351,2204,2696,1970,1504,tanaman
148,130,779,1050,1146,1456,2051,2246,2204,2696,2429,1961,tanaman
149,130,680,900,1070,1456,2051,2246,2332,2696,2429,1961,tanaman
150,130,593,831,1142,1389,1970,2215,1945,2444,2227,1691,tanaman
151,130,634,888,982,1389,1970,2215,2045,2444,2227,1691,tanaman
152,130,430,727,685,1093,1818,2091,2404,2444,1752,1200,tanaman
153,130,360,598,498,1093,1818,2091,2504,2444,1752,1200,tanaman
154,130,323,511,417,871,1869,2228,2445,2444,1428,879,tanaman
155,130,348,547,404,871,1869,2228,2433,2444,1428,879,tanaman
156,130,314,545,413,880,1937,2315,2442,2095,1343,846,tanaman
157,130,329,547,424,880,1937,2315,2587,2095,1343,846,tanaman
158,130,311,509,380,867,1913,2323,2554,2095,1433,931,tanaman
159,130,283,455,370,867,1913,2323,2329,2095,1433,931,tanaman
160,130,302,507,344,850,2047,2424,2386,2095,1610,1064,tanaman
161,130,304,480,396,850,2047,2424,2411,2095,1610,1064,tanaman
162,130,494,764,787,1271,1961,2265,2425,2027,2064,1689,tanaman
94,131,0,0,0,707,1532,1833,0,1891,1092,557,tanah
139,131,407,694,624,1063,2281,2755,2996,2515,1664,988,tanaman
140,131,458,738,713,1440,2327,2582,2584,2515,1871,1154,tanaman
141,131,443,716,777,1440,2327,2582,2513,2515,1871,1154,tanaman
142,131,447,778,745,1362,2405,2732,2711,2515,1830,1114,tanaman
143,131,372,703,669,1362,2405,2732,2766,2515,1830,1114,tanaman
144,131,428,716,688,1349,2353,2729,2647,2696,1789,1130,tanaman
145,131,416,684,755,1349,2353,2729,2507,2696,1789,1130,tanaman
146,131,412,648,645,1330,2100,2351,2499,2696,1970,1504,tanaman
147,131,465,699,896,1330,2100,2351,2232,2696,1970,1504,tanaman
148,131,618,902,1030,1456,2051,2246,2164,2696,2429,1961,tanaman
149,131,655,940,1048,1456,2051,2246,2267,2696,2429,1961,tanaman
150,131,618,876,1094,1389,1970,2215,2211,2444,2227,1691,tanaman
151,131,559,827,904,1389,1970,2215,2305,2444,2227,1691,tanaman
152,131,375,662,603,1093,1818,2091,2575,2444,1752,1200,tanaman
153,131,382,645,467,1093,1818,2091,2613,2444,1752,1200,tanaman
154,131,358,647,466,871,1869,2228,2670,2444,1428,879,tanaman
155,131,392,662,478,871,1869,2228,2730,2444,1428,879,tanaman
156,131,377,643,479,880,1937,2315,2797,2095,1343,846,tanaman
157,131,367,651,486,880,1937,2315,2705,2095,1343,846,tanaman
158,131,348,605,464,867,1913,2323,2739,2095,1433,931,tanaman
159,131,362,570,445,867,1913,2323,2750,2095,1433,931,tanaman
160,131,365,587,430,850,2047,2424,2705,2095,1610,1064,tanaman
161,131,360,573,445,850,2047,2424,2643,2095,1610,1064,tanaman
162,131,434,605,645,1271,1961,2265,2569,2027,2064,1689,tanaman
163,131,587,824,1126,1271,1961,2265,2532,2027,2064,1689,tanaman
95,132,0,0,0,0,0,0,0,0,0,0,tanah
139,132,388,662,619,1208,2301,2743,2768,2673,1757,1063,tanaman
140,132,494,749,789,1257,2063,2378,2165,2673,1957,1303,tanaman
141,132,485,745,1016,1257,2063,2378,2109,2673,1957,1303,tanaman
142,132,564,813,866,1373,2117,2511,2339,2673,2168,1561,tanaman
143,132,451,716,781,1373,2117,2511,2293,2673,2168,1561,tanaman
144,132,499,719,1058,1269,2083,2302,2159,2665,2101,1572,tanaman
145,132,443,661,907,1269,2083,2302,2100,2665,2101,1572,tanaman
146,132,362,610,535,1159,2074,2392,2532,2665,2014,1440,tanaman
147,132,387,661,661,1159,2074,2392,2503,2665,2014,1440,tanaman
148,132,521,802,1074,1406,1958,2208,2340,2665,2291,1817,tanaman
149,132,519,776,1094,1406,1958,2208,2293,2665,2291,1817,tanaman
150,132,473,738,903,1308,1982,2366,2294,2528,2131,1577,tanaman
151,132,439,716,698,1308,1982,2366,2647,2528,2131,1577,tanaman
152,132,350,675,538,1090,2207,2528,2765,2528,1630,953,tanaman
153,132,370,651,481,1090,2207,2528,2610,2528,1630,953,tanaman
154,132,363,645,484,1053,2192,2555,2645,2528,1400,757,tanaman
155,132,381,655,527,1053,2192,2555,2607,2528,1400,757,tanaman
156,132,377,621,505,1064,2158,2613,2643,2656,1367,747,tanaman
157,132,381,623,523,1064,2158,2613,2562,2656,1367,747,tanaman
158,132,374,626,505,1010,2191,2603,2709,2656,1355,759,tanaman
159,132,357,617,461,1010,2191,2603,2709,2656,1355,759,tanaman
160,132,340,610,445,990,2127,2597,2726,2656,1362,775,tanaman
161,132,343,590,429,990,2127,2597,2753,2656,1362,775,tanaman
162,132,343,576,398,1034,2101,2494,2739,2731,1617,1066,tanaman
163,132,296,519,388,1034,2101,2494,2495,2731,1617,1066,tanaman
138,133,395,673,546,1208,2301,2743,2584,2673,1757,1063,tanaman
139,133,381,660,659,1208,2301,2743,2473,2673,1757,1063,tanaman
140,133,435,680,755,1257,2063,2378,2156,2673,1957,1303,tanaman
141,133,462,742,1042,1257,2063,2378,2034,2673,1957,1303,tanaman
142,133,574,803,973,1373,2117,2511,2056,2673,2168,1561,tanaman
143,133,525,720,1050,1373,2117,2511,2058,2673,2168,1561,tanaman
144,133,585,814,1204,1269,2083,2302,2102,2665,2101,1572,tanaman
145,133,429,671,935,1269,2083,2302,2066,2665,2101,1572,tanaman
146,133,438,626,650,1159,2074,2392,2514,2665,2014,1440,tanaman
147,133,453,694,689,1159,2074,2392,2646,2665,2014,1440,tanaman
148,133,412,686,692,1406,1958,2208,2427,2665,2291,1817,tanaman
149,133,440,655,860,1406,1958,2208,2142,2665,2291,1817,tanaman
150,133,507,742,847,1308,1982,2366,2177,2528,2131,1577,tanaman
151,133,383,645,497,1308,1982,2366,2799,2528,2131,1577,tanaman
152,133,344,623,454,1090,2207,2528,3065,2528,1630,953,tanaman
153,133,360,650,462,1090,2207,2528,2873,2528,1630,953,tanaman
154,133,360,633,500,1053,2192,2555,2740,2528,1400,757,tanaman
155,133,352,633,520,1053,2192,2555,2631,2528,1400,757,tanaman
156,133,339,587,454,1064,2158,2613,2489,2656,1367,747,tanaman
157,133,339,602,466,1064,2158,2613,2718,2656,1367,747,tanaman
158,133,372,645,455,1010,2191,2603,3110,2656,1355,759,tanaman
159,133,362,628,443,1010,2191,2603,3020,2656,1355,759,tanaman
160,133,348,614,431,990,2127,2597,2832,2656,1362,775,tanaman
161,133,324,590,430,990,2127,2597,2790,2656,1362,775,tanaman
162,133,362,585,460,1034,2101,2494,2687,2731,1617,1066,tanaman
163,133,314,512,407,1034,2101,2494,2676,2731,1617,1066,tanaman
138,134,437,700,869,1275,2001,2285,2359,2673,2068,1619,tanaman
139,134,419,649,968,1275,2001,2285,2273,2673,2068,1619,tanaman
140,134,521,705,802,1242,1906,2045,2292,2673,2159,1764,tanaman
141,134,495,684,904,1242,1906,2045,2327,2673,2159,1764,tanaman
142,134,446,703,898,1312,1874,2131,2090,2673,2330,1977,tanaman
143,134,465,713,867,1312,1874,2131,2027,2673,2330,1977,tanaman
144,134,498,777,835,1244,1936,2283,2345,2665,2203,1788,tanaman
145,134,387,648,720,1244,1936,2283,2623,2665,2203,1788,tanaman
146,134,504,759,792,1218,2159,2570,2574,2665,1994,1441,tanaman
147,134,541,838,948,1218,2159,2570,2469,2665,1994,1441,tanaman
148,134,447,736,709,1303,2105,2314,2691,2665,1928,1459,tanaman
149,134,401,619,640,1303,2105,2314,2351,2665,1928,1459,tanaman
150,134,495,722,750,1140,2083,2389,2101,2528,1801,1258,tanaman
151,134,386,623,527,1140,2083,2389,2504,2528,1801,1258,tanaman
152,134,354,598,484,1090,2401,2778,2799,2528,1560,868,tanaman
153,134,356,644,453,1090,2401,2778,3009,2528,1560,868,tanaman
154,134,370,669,510,1117,2220,2566,2808,2528,1443,805,tanaman
155,134,358,633,554,1117,2220,2566,2521,2528,1443,805,tanaman
156,134,356,572,505,1072,2139,2588,2523,2656,1406,780,tanaman
157,134,348,602,455,1072,2139,2588,2924,2656,1406,780,tanaman
158,134,351,637,402,1067,2356,2893,3342,2656,1407,762,tanaman
159,134,344,613,444,1067,2356,2893,3176,2656,1407,762,tanaman
160,134,337,605,442,1014,2292,2844,2898,2656,1360,719,tanaman
161,134,331,601,433,1014,2292,2844,2853,2656,1360,719,tanaman
162,134,346,589,446,928,2132,2596,2776,2731,1342,788,tanaman
163,134,329,537,430,928,2132,2596,2545,2731,1342,788,tanaman
164,134,341,497,374,939,1769,2184,2071,2731,1430,907,tanaman
138,135,421,653,1082,1275,2001,2285,1938,2673,2068,1619,tanaman
139,135,518,741,1110,1275,2001,2285,1935,2673,2068,1619,tanaman
140,135,558,825,955,1242,1906,2045,2038,2673,2159,1764,tanaman
141,135,449,714,883,1242,1906,2045,2221,2673,2159,1764,tanaman
142,135,387,614,692,1312,1874,2131,2303,2673,2330,1977,tanaman
143,135,409,573,699,1312,1874,2131,2212,2673,2330,1977,tanaman
144,135,348,563,487,1244,1936,2283,2510,2665,2203,1788,tanaman
145,135,293,521,402,1244,1936,2283,3175,2665,2203,1788,tanaman
146,135,478,713,730,1218,2159,2570,2736,2665,1994,1441,tanaman
147,135,621,901,1052,1218,2159,2570,2320,2665,1994,1441,tanaman
148,135,466,835,774,1303,2105,2314,2711,2665,1928,1459,tanaman
149,135,375,653,553,1303,2105,2314,2621,2665,1928,1459,tanaman
150,135,379,677,578,1140,2083,2389,2368,2528,1801,1258,tanaman
151,135,396,656,573,1140,2083,2389,2694,2528,1801,1258,tanaman
152,135,376,654,538,1090,2401,2778,2723,2528,1560,868,tanaman
153,135,350,603,484,1090,2401,2778,2924,2528,1560,868,tanaman
154,135,382,645,503,1117,2220,2566,2958,2528,1443,805,tanaman
155,135,370,637,532,1117,2220,2566,2658,2528,1443,805,tanaman
156,135,360,617,513,1072,2139,2588,2569,2656,1406,780,tanaman
157,135,372,628,503,1072,2139,2588,2710,2656,1406,780,tanaman
158,135,352,629,476,1067,2356,2893,2836,2656,1407,762,tanaman
159,135,367,622,487,1067,2356,2893,2739,2656,1407,762,tanaman
160,135,355,605,451,1014,2292,2844,2876,2656,1360,719,tanaman
161,135,346,605,436,1014,2292,2844,3007,2656,1360,719,tanaman
162,135,346,621,467,928,2132,2596,2906,2731,1342,788,tanaman
163,135,336,548,481,928,2132,2596,2499,2731,1342,788,tanaman
164,135,357,512,445,939,1769,2184,1962,2731,1430,907,tanaman
138,136,398,600,756,1172,1845,2075,2058,2673,2288,1768,tanaman
139,136,444,660,805,1172,1845,2075,2137,2673,2288,1768,tanaman
140,136,471,616,847,1104,1894,2139,1964,2673,2052,1604,tanaman
141,136,356,526,684,1104,1894,2139,1986,2673,2052,1604,tanaman
142,136,264,466,335,930,1943,2369,2497,2673,1846,1315,tanaman
143,136,262,432,390,930,1943,2369,2454,2673,1846,1315,tanaman
144,136,346,503,417,959,2025,2422,2435,2665,1745,1175,tanaman
145,136,421,601,653,959,2025,2422,2594,2665,1745,1175,tanaman
146,136,548,806,772,1185,2192,2486,2330,2665,1814,1204,tanaman
147,136,484,764,648,1185,2192,2486,2505,2665,1814,1204,tanaman
148,136,364,643,600,1221,2152,2550,2830,2665,1823,1153,tanaman
149,136,393,688,633,1221,2152,2550,2737,2665,1823,1153,tanaman
150,136,451,772,698,1166,2039,2485,2719,2528,1774,1024,tanaman
151,136,421,739,689,1166,2039,2485,2738,2528,1774,1024,tanaman
152,136,396,672,595,1175,2307,2747,2636,2528,1625,901,tanaman
153,136,372,650,515,1175,2307,2747,2864,2528,1625,901,tanaman
154,136,384,669,515,1148,2337,2738,3034,2528,1504,825,tanaman
155,136,365,672,517,1148,2337,2738,2775,2528,1504,825,tanaman
156,136,372,658,503,1125,2229,2593,2666,2656,1414,772,tanaman
157,136,377,626,536,1125,2229,2593,2553,2656,1414,772,tanaman
158,136,342,629,536,1102,2340,2698,2607,2656,1382,748,tanaman
159,136,352,658,517,1102,2340,2698,2812,2656,1382,748,tanaman
160,136,342,637,464,1040,2352,2785,2820,2656,1395,751,tanaman
161,136,355,651,440,1040,2352,2785,2962,2656,1395,751,tanaman
162,136,348,648,493,1027,2187,2642,2951,2731,1400,794,tanaman
163,136,328,582,499,1027,2187,2642,2566,2731,1400,794,tanaman
164,136,380,586,515,804,1492,1672,1982,2731,1271,713,tanaman
165,136,408,605,522,804,1492,1672,1417,2731,1271,713,tanaman
138,137,284,528,434,1172,1845,2075,2634,2673,2288,1768,tanaman
139,137,304,540,538,1172,1845,2075,2325,2673,2288,1768,tanaman
140,137,327,556,521,1104,1894,2139,2392,2673,2052,1604,tanaman
141,137,264,465,413,1104,1894,2139,2285,2673,2052,1604,tanaman
142,137,267,451,311,930,1943,2369,2875,2673,1846,1315,tanaman
143,137,272,455,327,930,1943,2369,2970,2673,1846,1315,tanaman
144,137,320,531,452,959,2025,2422,2822,2665,1745,1175,tanaman
145,137,472,723,812,959,2025,2422,2426,2665,1745,1175,tanaman
146,137,612,857,830,1185,2192,2486,2112,2665,1814,1204,tanaman
147,137,431,689,640,1185,2192,2486,2503,2665,1814,1204,tanaman
148,137,328,582,521,1221,2152,2550,2662,2665,1823,1153,tanaman
149,137,366,642,576,1221,2152,2550,2600,2665,1823,1153,tanaman
150,137,518,750,807,1166,2039,2485,2556,2528,1774,1024,tanaman
151,137,527,767,877,1166,2039,2485,2373,2528,1774,1024,tanaman
152,137,440,696,677,1175,2307,2747,2335,2528,1625,901,tanaman
153,137,382,666,547,1175,2307,2747,2699,2528,1625,901,tanaman
154,137,368,681,541,1148,2337,2738,2924,2528,1504,825,tanaman
155,137,389,696,521,1148,2337,2738,2958,2528,1504,825,tanaman
156,137,368,678,511,1125,2229,2593,2877,2656,1414,772,tanaman
